crew_id	role	movie_id
nm0173320	actor,miscellaneous	tt0133240
nm0173320	actor,miscellaneous	tt0298130
nm0173320	actor,miscellaneous	tt1206585
nm0173737	special_effects	tt0362120
nm0173737	special_effects	tt0432291
nm0173737	special_effects	tt0862856
nm0173737	special_effects	tt0795351
nm0176223	transportation_department	tt0815138
nm0176223	transportation_department	tt1333125
nm0176223	transportation_department	tt0155776
nm0176223	transportation_department	tt0115865
nm0177566	soundtrack,composer,actor	tt1956620
nm0177566	soundtrack,composer,actor	tt1055369
nm0177566	soundtrack,composer,actor	tt0139699
nm0177566	soundtrack,composer,actor	tt0462538
nm0177992	visual_effects,editorial_department,miscellaneous	tt0120794
nm0177992	visual_effects,editorial_department,miscellaneous	tt0892791
nm0177992	visual_effects,editorial_department,miscellaneous	tt0441773
nm0177992	visual_effects,editorial_department,miscellaneous	tt0389790
nm0185230	sound_department	tt0462538
nm0185230	sound_department	tt0482599
nm0185230	sound_department	tt0311113
nm0185230	sound_department	tt0120903
nm0186462	sound_department,editorial_department,camera_department	tt5071412
nm0186462	sound_department,editorial_department,camera_department	tt0903747
nm0186462	sound_department,editorial_department,camera_department	tt3032476
nm0186462	sound_department,editorial_department,camera_department	tt9243946
nm0187188	camera_department	tt4085584
nm0187188	camera_department	tt0395843
nm0187188	camera_department	tt9243946
nm0187188	camera_department	tt3263904
nm0187292	music_department,soundtrack,editor	tt3922798
nm0187292	music_department,soundtrack,editor	tt0389790
nm0187292	music_department,soundtrack,editor	tt0960731
nm0187292	music_department,soundtrack,editor	tt0119807
nm0188959	actress	tt0175142
nm0188959	actress	tt0343818
nm0188959	actress	tt0281432
nm0188959	actress	tt0345074
nm0189181	camera_department,actor	tt3920596
nm0189181	camera_department,actor	tt3032476
nm0189181	camera_department,actor	tt0411008
nm0189181	camera_department,actor	tt9243946
nm0190002	animation_department,director,art_department	tt0119282
nm0190002	animation_department,director,art_department	tt0120855
nm0190002	animation_department,director,art_department	tt0120762
nm0190002	animation_department,director,art_department	tt0462538
nm0190552	art_department,make_up_department	tt0304669
nm0190552	art_department,make_up_department	tt0175142
nm0192187	miscellaneous	tt0166110
nm0192187	miscellaneous	tt0175142
nm0192187	miscellaneous	tt0109532
nm0192187	miscellaneous	tt0109655
nm0192962	special_effects	tt0862856
nm0192962	special_effects	tt2091478
nm0192962	special_effects	tt0432291
nm0192962	special_effects	tt0362120
nm0193026	editorial_department,editor,producer	tt0462538
nm0193026	editorial_department,editor,producer	tt0111127
nm0193026	editorial_department,editor,producer	tt0108308
nm0193026	editorial_department,editor,producer	tt0129167
nm0193711	visual_effects,miscellaneous	tt1512222
nm0193711	visual_effects,miscellaneous	tt0175142
nm0193711	visual_effects,miscellaneous	tt0119718
nm0201970	stunts,actress,miscellaneous	tt0362120
nm0201970	stunts,actress,miscellaneous	tt0116908
nm0201970	stunts,actress,miscellaneous	tt1190080
nm0201970	stunts,actress,miscellaneous	tt0107290
nm0204286	casting_department,actress,casting_director	tt0802821
nm0204286	casting_department,actress,casting_director	tt0217031
nm0204286	casting_department,actress,casting_director	tt1333125
nm0204286	casting_department,actress,casting_director	tt0783494
nm0204379	art_department,art_director	tt0175142
nm0204379	art_department,art_director	tt0270980
nm0204379	art_department,art_director	tt0446013
nm0204379	art_department,art_director	tt0389564
nm0206257	actress,producer,soundtrack	tt1059786
nm0206257	actress,producer,soundtrack	tt4116284
nm0206257	actress,producer,soundtrack	tt0294870
nm0206257	actress,producer,soundtrack	tt0477080
nm0206359	actor,producer,writer	tt3401882
nm0206359	actor,producer,writer	tt0472954
nm0206359	actor,producer,writer	tt1490017
nm0206359	actor,producer,writer	tt1499658
nm0206592	assistant_director,sound_department,miscellaneous	tt0090756
nm0206592	assistant_director,sound_department,miscellaneous	tt0118883
nm0206592	assistant_director,sound_department,miscellaneous	tt1490017
nm0206592	assistant_director,sound_department,miscellaneous	tt0119141
nm0208897	actor,stunts	tt0343818
nm0208897	actor,stunts	tt0499556
nm0208897	actor,stunts	tt1601913
nm0208897	actor,stunts	tt0306047
nm0214672	camera_department,art_department,miscellaneous	tt0119598
nm0214672	camera_department,art_department,miscellaneous	tt0257106
nm0214672	camera_department,art_department,miscellaneous	tt0469494
nm0214672	camera_department,art_department,miscellaneous	tt0796366
nm0214949	make_up_department,miscellaneous	tt0119099
nm0214949	make_up_department,miscellaneous	tt0427392
nm0214949	make_up_department,miscellaneous	tt0257106
nm0214949	make_up_department,miscellaneous	tt0329717
nm0215566	special_effects,visual_effects	tt0118583
nm0215566	special_effects,visual_effects	tt0119807
nm0215566	special_effects,visual_effects	tt0257106
nm0215566	special_effects,visual_effects	tt0078723
nm0216858	director,animation_department,writer	tt13814356
nm0216858	director,animation_department,writer	tt1490017
nm0216858	director,animation_department,writer	tt0120630
nm0216858	director,animation_department,writer	tt1118131
nm0219449	art_department,make_up_department,production_designer	tt0409847
nm0219449	art_department,make_up_department,production_designer	tt0373416
nm0219449	art_department,make_up_department,production_designer	tt0181852
nm0219449	art_department,make_up_department,production_designer	tt1333125
nm0225575	art_department,actor	tt0181689
nm0225575	art_department,actor	tt1174730
nm0225575	art_department,actor	tt0160663
nm0225575	art_department,actor	tt1333125
nm0226497	soundtrack,actress	tt0293815
nm0226497	soundtrack,actress	tt0175142
nm0226497	soundtrack,actress	tt0245674
nm0226497	soundtrack,actress	tt0187738
nm0227119	animation_department,art_department,visual_effects	tt6994156
nm0227119	animation_department,art_department,visual_effects	tt0462538
nm0227119	animation_department,art_department,visual_effects	tt0108684
nm0227119	animation_department,art_department,visual_effects	tt1379164
nm0228238	soundtrack,composer,actor	tt0462538
nm0228238	soundtrack,composer,actor	tt0139699
nm0228238	soundtrack,composer,actor	tt1055369
nm0228238	soundtrack,composer,actor	tt1956620
nm0228444	make_up_department,special_effects	tt0247745
nm0228444	make_up_department,special_effects	tt4701182
nm0228444	make_up_department,special_effects	tt0287497
nm0228444	make_up_department,special_effects	tt1333125
nm0230098	camera_department	tt0306047
nm0230098	camera_department	tt2660888
nm0230098	camera_department	tt3794354
nm0230098	camera_department	tt2261227
nm0230535	transportation_department	tt0175142
nm0230535	transportation_department	tt0402910
nm0230535	transportation_department	tt0350261
nm0230535	transportation_department	tt0270980
nm0230748	stunts,actress,miscellaneous	tt0115317
nm0230748	stunts,actress,miscellaneous	tt0175142
nm0230748	stunts,actress,miscellaneous	tt0239395
nm0230748	stunts,actress,miscellaneous	tt0240515
nm0230889	editorial_department,editor,sound_department	tt0104029
nm0230889	editorial_department,editor,sound_department	tt4633694
nm0230889	editorial_department,editor,sound_department	tt0448694
nm0230889	editorial_department,editor,sound_department	tt0462538
nm0232626	camera_department,cinematographer,miscellaneous	tt9243946
nm0232626	camera_department,cinematographer,miscellaneous	tt0467200
nm0232626	camera_department,cinematographer,miscellaneous	tt2304771
nm0232626	camera_department,cinematographer,miscellaneous	tt3032476
nm0233018	costume_department	tt0163651
nm0233018	costume_department	tt0185371
nm0233018	costume_department	tt0479884
nm0233018	costume_department	tt0257106
nm0233556	music_department,soundtrack,composer	tt1490017
nm0233556	music_department,soundtrack,composer	tt0844471
nm0233556	music_department,soundtrack,composer	tt0379786
nm0233556	music_department,soundtrack,composer	tt0981227
nm0233917	producer,director,writer	tt0362120
nm0233917	producer,director,writer	tt0183649
nm0233917	producer,director,writer	tt0270980
nm0233917	producer,director,writer	tt0306047
nm0235755	camera_department,cinematographer,miscellaneous	tt2063535
nm0235755	camera_department,cinematographer,miscellaneous	tt4555296
nm0235755	camera_department,cinematographer,miscellaneous	tt0306047
nm0235755	camera_department,cinematographer,miscellaneous	tt0226352
nm0235892	soundtrack,actor,composer	tt0117260
nm0235892	soundtrack,actor,composer	tt0117891
nm0235892	soundtrack,actor,composer	tt0175142
nm0235892	soundtrack,actor,composer	tt0381469
nm0235907	miscellaneous	tt1038685
nm0235907	miscellaneous	tt0196106
nm0235907	miscellaneous	tt0306047
nm0235907	miscellaneous	tt0219333
nm0235976	assistant_director	tt0216620
nm0235976	assistant_director	tt0306047
nm0235976	assistant_director	tt0192023
nm0235976	assistant_director	tt0270980
nm0236339	casting_director,casting_department,actress	tt0184858
nm0236339	casting_director,casting_department,actress	tt0162024
nm0236339	casting_director,casting_department,actress	tt0160399
nm0236339	casting_director,casting_department,actress	tt0175142
nm0239958	actor,writer,producer	tt0107048
nm0239958	actor,writer,producer	tt0094012
nm0239958	actor,writer,producer	tt0175142
nm0239958	actor,writer,producer	tt0096734
nm0240397	script_department,miscellaneous	tt0175142
nm0240397	script_department,miscellaneous	tt0094516
nm0240397	script_department,miscellaneous	tt0160236
nm0240397	script_department,miscellaneous	tt0242998
nm0249035	sound_department,actor	tt1490017
nm0249035	sound_department,actor	tt0936501
nm0249035	sound_department,actor	tt0780504
nm0249035	sound_department,actor	tt1272878
nm0249924	actor,director,editor	tt0101770
nm0249924	actor,director,editor	tt0306047
nm0249924	actor,director,editor	tt0120693
nm0249924	actor,director,editor	tt0110064
nm0249988	special_effects	tt0257756
nm0249988	special_effects	tt0175880
nm0249988	special_effects	tt0257106
nm0250845	camera_department,miscellaneous	tt0384642
nm0250845	camera_department,miscellaneous	tt0151738
nm0250845	camera_department,miscellaneous	tt0382992
nm0250845	camera_department,miscellaneous	tt9243946
nm0252000	miscellaneous	tt1817273
nm0252000	miscellaneous	tt0299658
nm0252000	miscellaneous	tt0367959
nm0252000	miscellaneous	tt0306047
nm0253575	animation_department,art_department	tt0282120
nm0253575	animation_department,art_department	tt0821800
nm0253575	animation_department,art_department	tt0462538
nm0253575	animation_department,art_department	tt0134067
nm0254309	camera_department	tt1333125
nm0254309	camera_department	tt0203536
nm0254309	camera_department	tt0115369
nm0254309	camera_department	tt1134629
nm0255440	editor,editorial_department,sound_department	tt0108122
nm0255440	editor,editorial_department,sound_department	tt1333125
nm0255440	editor,editorial_department,sound_department	tt3907584
nm0255440	editor,editorial_department,sound_department	tt0104438
nm0256136	art_department	tt0417217
nm0256136	art_department	tt0362120
nm0256136	art_department	tt0134630
nm0256136	art_department	tt0195714
nm0256834	script_department,miscellaneous,director	tt0404032
nm0256834	script_department,miscellaneous,director	tt0285823
nm0256834	script_department,miscellaneous,director	tt0155776
nm0256834	script_department,miscellaneous,director	tt0257106
nm0256988	stunts,actress,assistant_director	tt0306047
nm0256988	stunts,actress,assistant_director	tt0184894
nm0256988	stunts,actress,assistant_director	tt3829266
nm0256988	stunts,actress,assistant_director	tt1375666
nm0257423	soundtrack,music_department	tt1229340
nm0257423	soundtrack,music_department	tt9243946
nm0257423	soundtrack,music_department	tt0188013
nm0257423	soundtrack,music_department	tt0116908
nm0259965	animation_department,art_department,assistant_director	tt0462538
nm0259965	animation_department,art_department,assistant_director	tt0149460
nm0259965	animation_department,art_department,assistant_director	tt5363918
nm0259965	animation_department,art_department,assistant_director	tt0096697
nm0260424	assistant_director,producer,miscellaneous	tt1091722
nm0260424	assistant_director,producer,miscellaneous	tt1120985
nm0260424	assistant_director,producer,miscellaneous	tt9683478
nm0260424	assistant_director,producer,miscellaneous	tt1333125
nm0265223	art_department	tt0094608
nm0265223	art_department	tt1032815
nm0265223	art_department	tt0175142
nm0265223	art_department	tt1381404
nm0267506	actress,soundtrack,producer	tt0362120
nm0267506	actress,soundtrack,producer	tt0388795
nm0267506	actress,soundtrack,producer	tt0433400
nm0267506	actress,soundtrack,producer	tt0852713
nm0267732	make_up_department,executive	tt6802400
nm0267732	make_up_department,executive	tt1333125
nm0267732	make_up_department,executive	tt0372237
nm0267732	make_up_department,executive	tt8526872
nm0268269	make_up_department	tt0446013
nm0268269	make_up_department	tt0364146
nm0268269	make_up_department	tt0362120
nm0268269	make_up_department	tt0213327
nm0268310	special_effects,make_up_department,costume_department	tt0800369
nm0268310	special_effects,make_up_department,costume_department	tt0306047
nm0268310	special_effects,make_up_department,costume_department	tt0120902
nm0268310	special_effects,make_up_department,costume_department	tt0251736
nm0272324	writer,producer,miscellaneous	tt0389790
nm0272324	writer,producer,miscellaneous	tt0247113
nm0272324	writer,producer,miscellaneous	tt0285669
nm0272324	writer,producer,miscellaneous	tt0098904
nm0272570	camera_department,stunts,actor	tt0118040
