id	name	birthDate	deathDate	role	movies
nm1480143	Abigail Adams	\N	\N	actress	tt0306047
nm1483807	Stephen Lipson	\N	\N	music_department,soundtrack,composer	tt1872181,tt2382320,tt4116284,tt0770828
nm1494520	Rig Valentin	\N	\N	visual_effects	tt0338459,tt0306047
nm1496834	Chris Vautour	\N	\N	location_management,miscellaneous,transportation_department	tt7504726,tt0115270,tt0134619,tt0175142
nm1497548	Jimmy Bennett	1996	\N	actor,soundtrack	tt0408345,tt1148204,tt0796366,tt1333125
nm1498313	John Brown	\N	\N	special_effects,art_department	tt0119190,tt0327850,tt0257106,tt0120841
nm1498926	Ishi Dinim	\N	\N	camera_department,cinematographer	tt0401855,tt0306047,tt0355954,tt0454082
nm1509538	Rechna Varma	\N	\N	producer,miscellaneous,editorial_department	tt0306047,tt0835242,tt1252606,tt7065700
nm1509690	Brent Waller	\N	\N	art_department,miscellaneous	tt0387264,tt4116284,tt4976984
nm1515415	Brant McIlroy	\N	\N	special_effects,actor,make_up_department	tt1535616,tt1703199,tt0175142,tt0327554
nm1519243	Steve Agland	\N	\N	visual_effects,director,writer	tt3410834,tt0448011,tt1490017,tt0463854
nm1520090	Rick A. Johnson	\N	\N	transportation_department	tt0417217,tt0328007,tt0308208,tt0306047
nm1520837	André Gaul	\N	\N	make_up_department,special_effects	tt0478073,tt0306047,tt0460780,tt1122836
nm1524603	Simon Pickard	\N	\N	animation_department,visual_effects,art_department	tt4116284,tt0355295,tt5117670,tt4154664
nm1525022	Ahmad Sharmrou	\N	\N	actor	tt0296572,tt0880557,tt0362120,tt1591468
nm1529386	Patrick Richmond	\N	\N	assistant_director,miscellaneous,producer	tt0309530,tt1924433,tt1333125,tt6048922
nm1532243	Jasmine Marie Lhossein	\N	\N	art_department,miscellaneous	tt0100436,tt1079968,tt0257106,tt0109443
nm1543560	Dan Cortez	\N	\N	art_department	tt0257106,tt0218505
nm1545056	Ian Harper	1978	\N	miscellaneous	tt0306047,tt0362120
nm1545857	Jason Tregoe Newman	\N	\N	music_department,composer	tt0409459,tt9243946,tt4955642,tt0903747
nm1549811	Brandon Scott Jensen	1977	\N	script_department,director,producer	tt3215824,tt0839943,tt9243946,tt4046784
nm1550183	Erik Kuska	1971	\N	art_department,writer,miscellaneous	tt0462538,tt0120794,tt0119282,tt0138749
nm1554066	Wayne Carlisi	\N	\N	art_department,animation_department	tt0462538,tt0345950,tt0120910,tt0120855
nm1555535	Elisa King	\N	\N	actress,miscellaneous	tt1355630,tt0814255,tt0279600,tt0362120
nm1557805	Chris Ayers	\N	\N	special_effects,animation_department,visual_effects	tt0758730,tt0295178,tt0306047,tt0120912
nm1560816	Shay Hilliard	\N	\N	art_department,art_director	tt0306047,tt1053810,tt1650043,tt2023453
nm1561790	Berma Skill	\N	\N	actor,miscellaneous	tt0101209,tt0306047
nm1564904	Douglas Baird	\N	\N	camera_department,cinematographer,actor	tt0306047,tt0446636,tt0441506,tt0226233
nm1568558	Mitchell Amino	\N	\N	visual_effects,miscellaneous	tt0126029,tt0389790,tt0298148
nm1573455	Ashby Manson	\N	\N	art_department,animation_department,miscellaneous	tt0278866,tt0462538,tt7466442,tt1139628
nm1577134	Sarra Watts	\N	\N	production_manager,miscellaneous,actress	tt0848537,tt1219342,tt4116284,tt3416828
nm1578494	Paul Swan	\N	\N	camera_department,cinematographer,actor	tt0790712,tt0935075,tt1333125,tt3749900
nm1580306	Becky Martinez	\N	\N	art_department,set_decorator,actress	tt4364202,tt8526872,tt5814060,tt1333125
nm1580387	Fabian Muller	\N	\N	visual_effects,animation_department,editor	tt1343092,tt1219342,tt1490017,tt4116284
nm1580967	Kimberley Buchanan	\N	\N	actress,miscellaneous,producer	tt1754785,tt0383153,tt0362120,tt0306047
nm1581969	Ruaidri W. Bennett	\N	\N	miscellaneous,location_management,art_department	tt0282687,tt0263746,tt0439815,tt0306047
nm1583532	Matt Estela	\N	\N	visual_effects,director,animation_department	tt1343092,tt1490017,tt11691610,tt2395427
nm1585747	Carsten Kolve	1976	\N	visual_effects	tt3315342,tt1490017,tt1291150,tt0369610
nm1586123	Melissa McCaffery	\N	\N	editorial_department	tt1217613,tt1333125,tt0815236,tt0426592
nm1594012	Philip Whiteley	\N	\N	art_department,visual_effects	tt1343092,tt1490017,tt0257568,tt0455824
nm1598859	Macon Cauthen	\N	\N	miscellaneous	tt0306047
nm1599202	Anja Liimatainen	\N	\N	miscellaneous	tt0432291,tt0306047,tt2871832,tt0373416
nm1600528	Jeff Honicky	\N	\N	transportation_department,miscellaneous	tt2872718,tt0473188,tt1315981,tt1333125
nm1609359	Julia Kalantarova	1970	2016	animation_department,art_department,production_designer	tt0244926,tt2294629,tt1139628,tt0462538
nm1619067	Angela Ensele	1979	\N	visual_effects,miscellaneous	tt1001526,tt3014284,tt4116284,tt0892782
nm1619221	Derryn Pasquill	\N	\N	sound_department,miscellaneous	tt1219342,tt4116284,tt0433362,tt1392190
nm1622863	Ryan Boucher	\N	\N	editorial_department,editor,camera_department	tt1219342,tt4116284,tt0455824,tt3014284
nm1628493	Rich Kempster	\N	\N	visual_effects,producer	tt0413676,tt0306047
nm1631188	Nimet Kanji	\N	\N	actress	tt0407362,tt0362120,tt0431021,tt0799862
nm1633590	Jorge Corante	\N	\N	music_department,composer,soundtrack	tt0840361,tt1186367,tt0306047,tt0421729
nm1638658	Nathan Earley	\N	\N	miscellaneous,location_management	tt5027774,tt1490017,tt0379865,tt0331952
nm1641251	Riki Lindhome	1979	\N	actress,writer,producer	tt1046163,tt8946378,tt4116284,tt0844708
nm1641877	Marilyan Clements	\N	\N	make_up_department,actress	tt0112111,tt0373416,tt0362120,tt0375785
nm1643811	James Reid	\N	\N	camera_department,cinematographer,producer	tt1333125,tt5606664,tt1424381,tt5164214
nm1646135	Eoin Murphy	\N	\N	visual_effects,miscellaneous,editor	tt1490017,tt1343092,tt0978764,tt0455824
nm1649159	Rashid Ahmed	\N	\N	miscellaneous	tt0306047,tt0270980,tt1765510,tt0298814
nm1650938	Jana Mitsoula	\N	\N	actress,writer	tt0374455,tt0362120,tt3107288,tt0357277
nm1652742	Henry Karjalainen	\N	\N	editorial_department,production_manager,actor	tt1490017,tt0481141,tt1343092,tt0360717
nm1653169	Steadwick D'Penha	\N	\N	actor,stunts	tt0362120,tt0343818,tt0760157,tt0811112
nm1654388	Katherine O'Connor	\N	\N	miscellaneous,production_manager,animation_department	tt0481499,tt0912596,tt6080496,tt0389790
nm1657341	Eric Tabellion	\N	\N	miscellaneous,visual_effects	tt0481499,tt0298148,tt0126029,tt0389790
nm1657344	Deepak Tolani	\N	\N	miscellaneous,visual_effects	tt0389790,tt0481499,tt0298148,tt0126029
nm1657643	Ed Granlund	\N	\N	production_manager,miscellaneous	tt0481499,tt0298148,tt0389790,tt0126029
nm1657709	Milana Huang	\N	\N	visual_effects,animation_department,art_department	tt0126029,tt1679335,tt1446192,tt0389790
nm1657772	Amy Krider	\N	\N	miscellaneous,visual_effects	tt0389790,tt0413267,tt0126029,tt0481499
nm1658046	Jonathan Simonoff	\N	\N	miscellaneous	tt0298148,tt0126029,tt0389790
nm1658099	Alvin Tenpo	\N	\N	miscellaneous,visual_effects	tt0389790,tt0117705,tt0126029,tt0146984
nm1660363	Bruce Daitch	\N	\N	miscellaneous,producer,executive	tt3070936,tt0389790,tt0481499,tt18265210
nm1660424	Kirsten Robinson	\N	\N	script_department,miscellaneous	tt1229413,tt0947802,tt0422401,tt1333125
nm1660522	Mark W. Kirk	\N	\N	visual_effects,miscellaneous	tt0389790,tt0126029,tt0298148
nm1660789	Carrie VanEtten	\N	\N	visual_effects,miscellaneous,animation_department	tt0389790,tt0413267,tt0481499,tt0126029
nm1661074	Jeff Beall	\N	\N	visual_effects,miscellaneous	tt0126029,tt0298148,tt0481499,tt0389790
nm1661075	Steve R.J. Bell	\N	\N	visual_effects	tt0298148,tt0126029,tt0389790
nm1661118	Stacy Rentel	\N	\N	miscellaneous,visual_effects	tt0424095,tt1446192,tt0389790,tt0126029
nm1663415	Erin Tambellini	1981	\N	script_department,miscellaneous	tt1314655,tt0460883,tt1333125,tt1010271
nm1664434	Eric Mussell	\N	\N	special_effects,make_up_department	tt0257106,tt0248654,tt0306047,tt0439815
nm1666370	Johnny Mooi	\N	\N	make_up_department	tt1535612,tt1333125,tt0796302,tt1999987
nm1666472	Derald Hunt	\N	\N	visual_effects,animation_department,producer	tt6566576,tt6772802,tt0362120,tt0290334
nm1666742	Michele Lyn Reed	\N	\N	miscellaneous	tt0481499,tt0389790,tt0307453,tt0298148
nm1668576	Michael McDonald	1969	\N	miscellaneous,actor	tt1103273,tt2193021,tt0362120,tt0462329
nm1669272	Jeff Lee	\N	\N	miscellaneous,camera_department	tt0424095,tt0441773,tt0413267,tt0389790
nm1669526	Daniel Yu	1971	\N	miscellaneous,actor,animation_department	tt0389790,tt0424095,tt0298148,tt0441773
nm1672246	Jorma Taccone	1977	\N	writer,actor,producer	tt0072562,tt3960412,tt1490017,tt0787475
nm1673452	Herbert Heinsche	\N	\N	visual_effects,animation_department	tt4116284,tt4154664,tt1219342,tt1490017
nm1676223	Akiva Schaffer	1977	\N	writer,director,producer	tt1189007,tt3960412,tt1490017,tt0072562
nm1676319	Matthew Faughnan	1975	\N	assistant_director,animation_department,director	tt0462538,tt0096697,tt4042474
nm1677004	David-Wesley Kyle	\N	\N	camera_department	tt0402910,tt0306047,tt1438254,tt0430304
nm1680705	Edward Ferrell	\N	\N	music_department,soundtrack,composer	tt0257106,tt0206275,tt1153706,tt0162650
nm1680735	Clifton Lighty	\N	\N	soundtrack	tt0119695,tt0257106,tt0162650,tt1153706
nm1680736	Darren Lighty	\N	\N	soundtrack,composer	tt0257106,tt0162650,tt0119695,tt0206275
nm1681866	Behzad Mansoori-Dara	\N	\N	animation_department,director,cinematographer	tt13206602,tt0765446,tt4116284,tt3014284
nm1681912	Joshua Murtack	\N	\N	visual_effects,animation_department,camera_department	tt1219342,tt0463854,tt4154664,tt1490017
nm1682392	Christie Laing	1985	\N	actress	tt1465522,tt2193021,tt0362120,tt0279600
nm1684094	Les Joyner	\N	\N	transportation_department	tt0306047,tt0319343,tt0317676,tt0452625
nm1684310	Derek Lee Thompson	\N	\N	art_department,animation_department,director	tt0120794,tt0129167,tt0462538,tt0852863
nm1685615	Kathleen Edwards	\N	\N	sound_department,music_department,art_director	tt4046784,tt9243946,tt2231461,tt3397884
nm1686806	Dave Riley	\N	\N	camera_department	tt0435528,tt0460780,tt0486640,tt0362120
nm1686900	Damien Gray	\N	\N	visual_effects,animation_department	tt0282209,tt0366548,tt0463854,tt4116284
nm1691851	Dante Fabiero	1983	\N	art_department,animation_department,assistant_director	tt0419764,tt9184820,tt0462538,tt5363918
nm1697464	Mario A. Arce	\N	\N	art_department	tt2005151,tt1490017,tt0168786,tt0295178
nm1701619	Chris Clements	\N	\N	animation_department,assistant_director,director	tt0125051,tt14857786,tt0462538,tt0096697
nm1706421	Jenn Brown	\N	\N	miscellaneous,art_department,production_manager	tt0462538,tt5363918,tt0299172,tt0149460
nm1707290	Jason Oliver	\N	\N	sound_department,music_department	tt1392190,tt2562232,tt3014284,tt4116284
nm1710157	Dustin Kent	\N	\N	editorial_department	tt0306047
nm1714185	Paul Castro	\N	\N	animation_department	tt0282120,tt0096697,tt0118375,tt0462538
nm1715949	Kristina Frisch	\N	\N	make_up_department,special_effects	tt0290334,tt1333125,tt3228420,tt5770786
nm1716405	Ronald D. Henderson	\N	\N	visual_effects,miscellaneous	tt0481499,tt0389790,tt0892769,tt0441773
nm1718710	Brandon MacDougall	\N	\N	visual_effects	tt0112178,tt0362120,tt0181836,tt0318155
nm1718790	Semret Lemma	\N	\N	miscellaneous	tt1333125,tt0421188,tt1323045,tt0301771
nm1718857	Yvette Metoyer	\N	\N	music_department,miscellaneous	tt1190634,tt0814335,tt9243946,tt9783600
nm1720601	Christina Patch	\N	\N	make_up_department	tt1132615,tt0122487,tt0329824,tt0362120
nm1725132	Brian Barnhart	\N	\N	special_effects,art_department	tt0796366,tt0181852,tt0762107,tt0257106
nm1726240	Dave Hodge	\N	\N	composer,music_department,producer	tt1333125,tt1017461,tt1142977,tt1867109
nm1726818	Rick Tait	\N	\N	transportation_department	tt0404032,tt0402910,tt0306047,tt0432291
nm1727621	Jason Mantzoukas	1972	\N	actor,producer,writer	tt4481514,tt4116284,tt2398249,tt1645170
nm1732885	Ted Hamer	\N	\N	sound_department,composer	tt3322940,tt2184339,tt1333125,tt3195644
nm1735558	Alex Zabolotsky	1978	\N	animation_department,art_department,visual_effects	tt1139628,tt0282120,tt0213203,tt0462538
nm1755497	Cameron Porter	\N	\N	animation_department	tt0364865,tt0096697,tt0405560,tt0462538
nm1757626	Patrick Hunt	\N	\N	art_department	tt0306047
nm1757628	Tom Lloyd	\N	\N	art_department	tt0306047,tt0106303
nm1757766	Chuck Davis	\N	\N	transportation_department	tt0404032,tt0499556,tt0306047,tt0402910
nm1757783	Keith Harris	\N	\N	transportation_department	tt0373416,tt0402910,tt0306047,tt0308208
nm1757816	Brian Patterson	\N	\N	miscellaneous	tt0306047
nm1757848	Alan Watson	\N	\N	camera_department	tt1245675,tt0306047,tt1247669
nm1757849	Jon Watson	\N	\N	art_department,miscellaneous,location_management	tt0306047,tt0862856,tt0831387,tt0308208
nm1757911	Jeff Levy	\N	\N	sound_department,miscellaneous	tt1745960,tt3829920,tt0472033,tt4116284
nm1757917	Christopher Young	\N	\N	sound_department	tt0306047
nm1757934	Tim Norman	\N	\N	visual_effects	tt0329575,tt0306047,tt0280380,tt0238380
nm1758412	Joe O'Neill	\N	\N	transportation_department,camera_department	tt0175142,tt0306047,tt0389957,tt0285531
nm1758437	Gerry Stewart	\N	\N	transportation_department	tt0432291,tt0306047,tt7949218,tt0308208
nm1758514	Bo Chung	\N	\N	special_effects	tt0306047
nm1758516	Alex Richardson	\N	\N	special_effects	tt0306047
nm1761824	Max Chickite	\N	\N	art_department	tt0359013,tt0404364,tt0306047
nm1761845	Kumvana Gomani	\N	\N	art_department	tt0279493,tt0432291,tt0306047,tt0329101
nm1761850	Amrit Laura Gunhouse	\N	\N	art_department	tt0306047,tt0319343,tt0808510,tt0351977
nm1761858	Vance Irvine	\N	\N	art_department	tt0450314,tt0401855,tt0306047,tt2334841
nm1761866	Sayuri Katayama	\N	\N	art_department	tt0970416,tt0768212,tt0285531,tt0306047
nm1761875	Jack Larrue	\N	\N	art_department	tt0306047,tt0359013
nm1761876	Joseph J. Leja	\N	\N	art_department	tt0970416,tt0285531,tt0306047
nm1761890	Odell Murray	\N	\N	art_department,set_decorator	tt0306047,tt0805523
nm1761908	Raymond Roziere	\N	\N	art_department	tt0306047
nm1761913	Glenn Senft	\N	\N	art_department	tt0306047,tt4257950
nm1761916	Stipe Skaric	\N	\N	art_department	tt0496436,tt1697033,tt0347369,tt0306047
nm1761923	Danny Stetski	\N	\N	art_department	tt1540011,tt0306047,tt0186932,tt0417217
nm1761933	Carl R. Wagner	\N	\N	art_department	tt0306047
nm1761935	Shaun Witte	\N	\N	art_department	tt0285531,tt0306047,tt0929629,tt8816194
nm1762107	Stevie Williams	\N	\N	make_up_department	tt0306047,tt0942903,tt0400426,tt0460780
nm1762279	Rhaban Canas	\N	\N	special_effects	tt0306047,tt0359013
nm1762286	Davis Fandino	\N	\N	special_effects,art_department,costume_department	tt0306047,tt1075417,tt0758730,tt1093906
nm1762296	Bree Kidd	\N	\N	special_effects	tt0304669,tt0306047
nm1762301	Hagen Marx	\N	\N	special_effects	tt0306047,tt0309593
nm1762302	Brandon Messersmith	\N	\N	special_effects,make_up_department	tt0306047,tt0427229,tt0426883
nm1762309	Bridget Strobl	\N	\N	special_effects,miscellaneous	tt0460780,tt0306047,tt0439815,tt1535108
nm1762313	Dustin Van Housen	\N	\N	special_effects	tt0306047
nm1762335	Henry Hsu	\N	\N	editorial_department	tt0368876,tt0351519,tt0306047
nm1762337	Henrieta Isufllari	\N	\N	editorial_department,miscellaneous,production_manager	tt0380869,tt0306047,tt0368876,tt0375785
nm1762348	Carlo Sansonetti	\N	\N	visual_effects,director,writer	tt0458290,tt0477261,tt0306047
nm1762395	Loren Bagelman	\N	\N	miscellaneous,location_management	tt0762145,tt1261862,tt0306047,tt2872518
nm1762483	Abigail Custis-Marcy	\N	\N	editorial_department	tt0306047
nm1762503	Sean Doling	\N	\N	location_management,transportation_department,miscellaneous	tt0306047,tt13456340,tt0486099
nm1762506	Tom Dorndoff	\N	\N	transportation_department	tt0308208,tt0306047,tt0970416,tt0432291
nm1762556	Tirajeh Ghazvini	\N	\N	miscellaneous	tt0306047
nm1762694	Wayne Lloyd	\N	\N	miscellaneous,actor,writer	tt0432291,tt0239948,tt0306047,tt0762114
nm1762701	Doug Lupton	\N	\N	camera_department,cinematographer	tt0306047,tt6306340,tt0122202,tt0292868
nm1762705	Margaret Macallum	\N	\N	miscellaneous,location_management	tt0306047,tt0402910,tt0424247
nm1762707	Alex Maestri	\N	\N	miscellaneous	tt0306047
nm1762734	Scott McHaffie	\N	\N	miscellaneous	tt0306047
nm1762735	Spencer McHaffie	\N	\N	miscellaneous	tt0306047
nm1762835	Martin Ravenhill	\N	\N	miscellaneous	tt0306047
nm1762848	Jay Robbins	\N	\N	miscellaneous	tt0460681,tt0924134,tt0306047
nm1762859	Montague Rudolph	\N	\N	miscellaneous,location_management	tt1318514,tt2872518,tt1126590,tt0306047
nm1762873	Tracey Schaeffer	\N	\N	miscellaneous,assistant_director,producer	tt1437382,tt0306047,tt0114582,tt1421453
nm1762907	Clair Skill	\N	\N	miscellaneous	tt0499556,tt0306047,tt0373416,tt0452625
nm1762934	John Suen	\N	\N	visual_effects	tt0306047
nm1762938	Emily Fortune Super	\N	\N	miscellaneous	tt0306047
nm1762973	Helen Tzoutis	1972	\N	visual_effects,actress,editorial_department	tt0787475,tt1405412,tt8115666,tt0306047
nm1762994	Angelica Vogt	1981	\N	miscellaneous,actress	tt0443438,tt0376890,tt0389790
nm1763002	Katrina Wechselberger	\N	\N	miscellaneous	tt0306047
nm1763207	Tegan and Sara	1980	\N	soundtrack,actress,composer	tt1490017,tt3846674,tt4682266,tt8522006
nm1764962	Josh Greenfield	\N	\N	art_department	tt0758730,tt0306047,tt0452625,tt1131734
nm1764967	Larry Johnston	\N	\N	art_department,actor	tt0306047,tt0239949,tt0192111,tt0158409
nm1764973	Kim Magee	\N	\N	art_department,production_designer	tt0768212,tt0306047,tt0970416,tt1086320
nm1764975	Peter McGregor	\N	\N	art_department	tt0319343,tt0306047,tt2872518,tt0285531
nm1764976	Stephen Metcalf	\N	\N	art_department	tt0306047
nm1764980	Tara Nelson	\N	\N	actress,art_department	tt0119203,tt0306047
nm1765001	Shirley Wells	\N	\N	art_department	tt0417217,tt0306047
nm1765221	Larry Baldwin	\N	\N	transportation_department	tt0306047
nm1765229	Kelli Bell	\N	\N	editorial_department	tt0306047
nm1765246	Tim Boddington	\N	\N	miscellaneous	tt0306047,tt0976167,tt1149606,tt5957766
nm1765250	Dave Bozman	\N	\N	transportation_department	tt0362120,tt0306047,tt0247232,tt0373416
nm1765263	Brad Cameron	\N	\N	transportation_department	tt0499556,tt0373416,tt0306047,tt0402910
nm1765267	George Raymond Carter	\N	\N	camera_department	tt1078912,tt0343818,tt0306047
nm1765275	Rob Chartier	\N	\N	transportation_department	tt0306047,tt0285531
nm1765281	Martin Conley	\N	\N	actor,camera_department	tt0306047,tt12818590
nm1765390	Ron Holmes	\N	\N	miscellaneous	tt0306047,tt1054606,tt0401420
nm1765407	Rhys Johnson	\N	\N	miscellaneous,actor,stunts	tt1765510,tt0309593,tt0306047,tt6014472
nm1765430	Anna Lary	\N	\N	camera_department	tt0337812,tt0306047,tt0477853
nm1765499	Lindsay Morris	\N	\N	transportation_department	tt0306047,tt0144146,tt1272025,tt0238552
nm1765530	Jon Paris	\N	\N	soundtrack,music_department	tt0358135,tt0362120,tt0102510,tt0270980
nm1765554	Ken Ray	\N	\N	miscellaneous,transportation_department	tt0306047,tt0112750,tt0166601
nm1765608	Daryl Stewart	\N	\N	miscellaneous,actor,camera_department	tt0368564,tt0308208,tt0306047,tt0402910
nm1765653	Chistopher Wimmer	\N	\N	editorial_department	tt0306047
nm1765655	Robert Wolinski	\N	\N	camera_department	tt0306047,tt0290334,tt0343818,tt0429493
nm1765701	Dave De Witt	\N	\N	music_department	tt0306047
nm1765746	Craig McLachlan	\N	\N	special_effects	tt0306047
nm1765749	Brad Skelly	\N	\N	special_effects	tt0306047
nm1765755	Joseph Alaniz	\N	\N	editorial_department,visual_effects,camera_department	tt0432021,tt0306047,tt0280462,tt0454082
nm1765765	Grant Janssen	\N	\N	visual_effects,editorial_department,sound_department	tt0306047,tt0238380,tt0443473,tt0450340
nm1765782	Miyuki Tanaka	\N	\N	visual_effects	tt0306047
